% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20 +1.240338069e+00 +1.240338069e+00 -1.399496619e+02 -1.399496619e+02 +1.6210e-01 +8.3493e-01 +6.7961e-01
% function evaluation | noise-free fitness - Fopt (4.889000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.046749304e+01 +1.046749304e+01 +4.993674930e+02 +4.993674930e+02 +1.3859e+00 +7.6223e-01 +4.3739e-02
2 +7.035071042e+00 +7.035071042e+00 +4.959350710e+02 +4.959350710e+02 +1.5397e+00 +1.1224e+00 +1.6411e+00
14 +1.226364512e+00 +1.226364512e+00 +4.901263645e+02 +4.901263645e+02 +1.3607e+00 +1.6133e+00 +6.5722e-01
95 +4.470718694e-01 +4.470718694e-01 +4.893470719e+02 +4.893470719e+02 +3.5099e-01 +8.3554e-01 +1.2760e+00
% function evaluation | noise-free fitness - Fopt (1.190000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.397465416e-01 +9.397465416e-01 +2.129746542e+00 +2.129746542e+00 +1.0243e+00 +5.4171e-01 +1.2813e+00
64 +3.979957482e-01 +3.979957482e-01 +1.587995748e+00 +1.587995748e+00 +3.7243e-01 +5.2136e-01 +8.7826e-01
% function evaluation | noise-free fitness - Fopt (-6.097000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.453229680e+01 +1.453229680e+01 -4.643770320e+01 -4.643770320e+01 +1.0479e+00 +4.7927e-01 +8.2359e-01
2 +6.760199037e+00 +6.760199037e+00 -5.420980096e+01 -5.420980096e+01 +9.0184e-01 +1.5972e-01 +1.6459e+00
9 +6.032236273e+00 +6.032236273e+00 -5.493776373e+01 -5.493776373e+01 +2.6349e-01 +1.1652e+00 +5.3285e-01
10 +2.951355532e+00 +2.951355532e+00 -5.801864447e+01 -5.801864447e+01 +5.7528e-01 +1.4780e+00 +9.0584e-01
38 +3.576638243e-01 +3.576638243e-01 -6.061233618e+01 -6.061233618e+01 +8.2140e-01 +6.1112e-01 +1.1502e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.443752673e+00 +8.443752673e+00 +1.008443753e+03 +1.008443753e+03 +1.4403e+00 +1.5675e+00 +1.7578e+00
2 +6.077609179e-01 +6.077609179e-01 +1.000607761e+03 +1.000607761e+03 +5.6273e-01 +4.1661e-01 +1.7237e+00
% function evaluation | noise-free fitness - Fopt (5.100000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.904701363e+00 +9.904701363e+00 +1.041470136e+01 +1.041470136e+01 +4.8870e-01 +1.6614e+00 +6.4427e-01
4 +5.438377515e+00 +5.438377515e+00 +5.948377515e+00 +5.948377515e+00 +3.3898e-01 +1.2492e+00 +3.2277e-01
8 +3.623722548e+00 +3.623722548e+00 +4.133722548e+00 +4.133722548e+00 +3.3524e-01 +1.0281e+00 +1.5124e+00
19 +6.839687517e-01 +6.839687517e-01 +1.193968752e+00 +1.193968752e+00 +1.0145e+00 +6.0933e-01 +8.0378e-01
% function evaluation | noise-free fitness - Fopt (9.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.395936561e+00 +9.395936561e+00 +1.025759366e+02 +1.025759366e+02 +1.7403e-01 +1.2942e+00 +1.3253e+00
3 +1.893418578e+00 +1.893418578e+00 +9.507341858e+01 +9.507341858e+01 +1.2123e+00 +1.7930e-01 +1.7811e+00
8 +9.842765862e-01 +9.842765862e-01 +9.416427659e+01 +9.416427659e+01 +4.3042e-01 +1.9730e+00 +6.2696e-01
24 +3.374153173e-01 +3.374153173e-01 +9.351741532e+01 +9.351741532e+01 +1.0874e+00 +1.3732e+00 +1.6930e+00
