% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.964287234e+05 +2.964287234e+05 +2.965778734e+05 +2.965778734e+05
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.147803098e+05 +3.147803098e+05 +3.137803098e+05 +3.137803098e+05
84 +2.235075673e+05 +2.235075673e+05 +2.225075673e+05 +2.225075673e+05
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.259719287e+05 +3.259719287e+05 +3.260705487e+05 +3.260705487e+05
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.171128397e+05 +4.171128397e+05 +4.170656897e+05 +4.170656897e+05
4 +3.670817529e+05 +3.670817529e+05 +3.670346029e+05 +3.670346029e+05
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.729187579e+05 +2.729187579e+05 +2.729562779e+05 +2.729562779e+05
2 +2.118374856e+05 +2.118374856e+05 +2.118750056e+05 +2.118750056e+05
11 +1.188139792e+05 +1.188139792e+05 +1.188514992e+05 +1.188514992e+05
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.025893363e+05 +4.025893363e+05 +4.025595363e+05 +4.025595363e+05
6 +3.209668376e+05 +3.209668376e+05 +3.209370376e+05 +3.209370376e+05
% function evaluation | noise-free fitness - Fopt (8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.613628177e+05 +3.613628177e+05 +3.614442177e+05 +3.614442177e+05
269 +2.511114600e+05 +2.511114600e+05 +2.511928600e+05 +2.511928600e+05
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.611036456e+05 +3.611036456e+05 +3.610852956e+05 +3.610852956e+05
2 +2.509915862e+05 +2.509915862e+05 +2.509732362e+05 +2.509732362e+05
182 +1.436810318e+05 +1.436810318e+05 +1.436626818e+05 +1.436626818e+05
% function evaluation | noise-free fitness - Fopt (-9.987000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.367374770e+05 +3.367374770e+05 +3.366376070e+05 +3.366376070e+05
4 +2.238432674e+05 +2.238432674e+05 +2.237433974e+05 +2.237433974e+05
% function evaluation | noise-free fitness - Fopt (7.680000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.297017468e+05 +4.297017468e+05 +4.297094268e+05 +4.297094268e+05
6 +3.779308463e+05 +3.779308463e+05 +3.779385263e+05 +3.779385263e+05
% function evaluation | noise-free fitness - Fopt (-1.809300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.547126746e+05 +5.547126746e+05 +5.545317446e+05 +5.545317446e+05
3 +3.275789797e+05 +3.275789797e+05 +3.273980497e+05 +3.273980497e+05
287 +2.497264876e+05 +2.497264876e+05 +2.495455576e+05 +2.495455576e+05
% function evaluation | noise-free fitness - Fopt (-3.674000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.591334017e+05 +4.591334017e+05 +4.590966617e+05 +4.590966617e+05
16 +3.924223220e+05 +3.924223220e+05 +3.923855820e+05 +3.923855820e+05
% function evaluation | noise-free fitness - Fopt (1.151100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.555063401e+05 +4.555063401e+05 +4.556214501e+05 +4.556214501e+05
21 +3.743875313e+05 +3.743875313e+05 +3.745026413e+05 +3.745026413e+05
% function evaluation | noise-free fitness - Fopt (1.759000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.428470161e+05 +5.428470161e+05 +5.428646061e+05 +5.428646061e+05
4 +3.834863461e+05 +3.834863461e+05 +3.835039361e+05 +3.835039361e+05
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.454578702e+05 +4.454578702e+05 +4.464578702e+05 +4.464578702e+05
23 +3.754551164e+05 +3.754551164e+05 +3.764551164e+05 +3.764551164e+05
