% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.311186255e+01 +3.311186255e+01 +1.617186255e+01 +1.617186255e+01 +1.1121e+00 +1.0835e+00 +2.8686e-01
6 +1.903590447e+01 +1.903590447e+01 +2.095904472e+00 +2.095904472e+00 +1.7538e+00 +1.2757e+00 +9.5045e-01
23 +1.449609152e+01 +1.449609152e+01 -2.443908479e+00 -2.443908479e+00 +1.6852e+00 +9.7408e-01 +1.9353e-01
25 +9.634669834e+00 +9.634669834e+00 -7.305330166e+00 -7.305330166e+00 +1.4644e+00 +7.4498e-01 +8.4736e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.321410347e+01 +5.321410347e+01 +7.202410347e+01 +7.202410347e+01 +1.9398e+00 +1.1505e+00 +6.3018e-01
2 +3.632460360e+01 +3.632460360e+01 +5.513460360e+01 +5.513460360e+01 +6.3434e-01 +1.8502e-01 +1.4974e+00
33 +2.473499342e+01 +2.473499342e+01 +4.354499342e+01 +4.354499342e+01 +7.1234e-01 +1.2095e+00 +6.5730e-02
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.459578791e+02 +2.459578791e+02 +5.191078791e+02 +5.191078791e+02 +5.5109e-01 +1.6908e+00 +3.3589e-01
2 +1.068313940e+02 +1.068313940e+02 +3.799813940e+02 +3.799813940e+02 +2.6143e-01 +1.1874e+00 +2.9080e-01
49 +8.840562232e+01 +8.840562232e+01 +3.615556223e+02 +3.615556223e+02 +4.9580e-01 +1.7461e+00 +1.4143e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.284404475e+02 +1.284404475e+02 +1.656204475e+02 +1.656204475e+02 +1.6054e+00 +1.2874e-01 +7.1344e-01
2 +6.000514701e+01 +6.000514701e+01 +9.718514701e+01 +9.718514701e+01 +7.3466e-01 +1.3279e+00 +1.9682e+00
